OrderDetailID,OrderID,ProductID,Quantity,Price
26619,8833,810,6,40.04
26620,8834,767,7,16.05
26621,8835,570,8,87.04
26622,8835,130,4,67.55
26623,8835,364,4,76.7
26624,8835,230,4,46.98
26625,8835,594,9,31.98
26626,8836,689,10,94.69
26627,8836,398,7,77.87
26628,8836,134,7,83.55
26629,8836,536,2,19.85
26630,8836,766,9,26.5
26631,8837,589,4,75.13
26632,8837,564,4,24.37
26633,8837,330,8,68.65
26634,8838,302,5,40.18
26635,8838,429,10,31.38
26636,8838,549,4,43.63
26637,8839,62,4,24.9
26638,8840,474,9,59.42
26639,8840,466,10,48.08
26640,8840,976,7,20.57
26641,8840,243,1,18.86
26642,8841,291,5,36.04
26643,8841,897,1,37.6
26644,8841,576,7,57.8
26645,8842,437,4,51.14
26646,8843,406,2,75.69
26647,8843,272,5,94.9
26648,8843,716,9,63.4
26649,8843,400,6,62.22
26650,8844,937,10,30.34
26651,8844,2,2,29.14
26652,8844,925,2,15.41
26653,8844,735,8,19.76
26654,8845,746,10,37.27
26655,8845,578,2,73.82
26656,8845,803,6,89.77
26657,8845,773,7,60.48
26658,8845,776,8,36.93
26659,8846,670,5,50.39
26660,8846,996,6,56.73
26661,8846,749,3,84.94
26662,8846,96,9,54.23
26663,8846,291,1,67.62
26664,8847,498,1,73.94
26665,8847,868,3,36.42
26666,8847,569,6,23.83
26667,8848,797,2,83.34
26668,8848,14,6,92.64
26669,8848,770,8,48.44
26670,8848,860,9,69.02
26671,8849,118,6,69.74
26672,8850,930,4,27.1
26673,8851,174,4,98.88
26674,8852,368,1,70.88
26675,8853,254,8,85.53
26676,8853,497,8,69.78
26677,8854,911,8,89.51
26678,8854,305,7,52.6
26679,8854,243,9,64.6
26680,8855,9,1,27.52
26681,8856,33,7,45.64
26682,8856,236,2,82.77
26683,8857,821,8,92.34
26684,8857,704,3,80.84
26685,8857,989,9,14.47
26686,8857,728,5,21.32
26687,8858,391,7,86.76
26688,8859,770,8,25.42
26689,8860,855,9,80.38
26690,8860,362,6,27.33
26691,8860,293,6,53.98
26692,8860,408,9,84.25
26693,8860,232,5,84.18
26694,8861,664,3,50.22
26695,8861,890,9,99.95
26696,8862,265,9,32.62
26697,8862,235,4,89.58
26698,8863,413,3,94.91
26699,8863,962,9,97.46
26700,8864,814,1,11.79
26701,8865,974,10,12.6
26702,8866,571,8,82.76
26703,8866,417,2,66.52
26704,8867,476,4,95.3
26705,8867,187,3,15.5
26706,8867,410,4,67.33
26707,8868,625,6,69.37
26708,8868,288,2,10.63
26709,8868,812,5,74.7
26710,8868,365,6,95.99
26711,8868,739,6,15.02
26712,8869,952,6,28.4
26713,8869,694,8,69.69
26714,8869,668,4,98.37
26715,8870,31,3,22.09
26716,8871,4,1,70.44
26717,8871,452,4,53.16
26718,8871,676,7,39.51
26719,8871,378,1,78.36
26720,8871,909,5,75.81
26721,8872,783,3,25.55
26722,8872,841,1,78.45
26723,8872,198,7,64.2
26724,8872,964,10,40.14
26725,8873,252,9,13.96
26726,8873,657,3,64.75
26727,8873,885,10,19.37
26728,8874,650,1,21.72
26729,8874,880,1,24.48
26730,8875,177,7,34.67
26731,8875,8,2,75.3
26732,8876,955,7,22.56
26733,8876,633,3,49.81
26734,8876,663,4,73.87
26735,8876,984,9,18.4
26736,8877,964,6,41.82
26737,8877,480,9,94.43
26738,8877,436,2,80.92
26739,8878,696,1,57.71
26740,8878,526,6,11.84
26741,8879,119,8,48.33
26742,8880,175,1,72.54
26743,8880,598,10,83.03
26744,8880,46,8,24.2
26745,8880,771,8,91.93
26746,8880,559,1,91.24
26747,8881,837,9,82.52
26748,8882,350,10,35.99
26749,8882,203,1,75.73
26750,8883,439,5,49.23
26751,8883,387,3,86.73
26752,8883,869,4,78.83
26753,8883,114,4,33.81
26754,8883,986,10,64.53
26755,8884,973,6,42.17
26756,8884,601,6,99.12
26757,8885,887,3,60.58
26758,8885,632,3,18.24
26759,8885,743,8,22.14
26760,8886,312,1,26.02
26761,8886,828,9,51.25
26762,8887,470,4,48.24
26763,8887,245,8,38.18
26764,8887,584,6,29.83
26765,8888,771,7,44.6
26766,8888,604,7,54.45
26767,8888,712,2,88.17
26768,8889,86,8,30.4
26769,8889,786,10,73.97
26770,8889,346,5,14.96
26771,8889,972,4,38.95
26772,8890,470,5,74.51
26773,8890,632,2,22.55
26774,8890,732,4,11.53
26775,8890,203,2,17.32
26776,8890,707,4,12.96
26777,8891,150,2,81.27
26778,8892,373,1,13.19
26779,8892,485,10,87.81
26780,8892,142,6,84.35
26781,8893,424,5,16.88
26782,8893,490,5,23.68
26783,8893,281,9,80.93
26784,8893,562,1,44.16
26785,8894,403,9,78.78
26786,8895,10,7,83.73
26787,8895,611,9,78.21
26788,8895,274,4,92.03
26789,8895,654,10,88.25
26790,8895,371,10,86.91
26791,8896,364,9,79.19
26792,8896,691,4,23.52
26793,8896,306,8,99.13
26794,8896,95,5,49.3
26795,8896,647,8,52.71
26796,8897,560,1,51.21
26797,8898,828,5,59.22
26798,8898,202,6,97.98
26799,8898,198,9,17.07
26800,8898,405,7,91.02
26801,8898,89,3,59.86
26802,8899,885,7,34.84
26803,8900,189,1,61.1
26804,8900,698,7,28.4
26805,8901,557,8,96.84
26806,8901,589,3,84.93
26807,8901,147,10,39.59
26808,8902,977,7,11.26
26809,8903,856,10,63.58
26810,8903,562,10,69.9
26811,8904,873,1,42.68
26812,8904,170,2,40.41
26813,8904,137,6,75.07
26814,8904,487,5,20.1
26815,8904,188,3,89.78
26816,8905,84,6,27.66
26817,8905,274,7,17.64
26818,8905,90,10,81.51
26819,8905,861,8,57.4
26820,8905,924,6,60.26
26821,8906,199,6,71.85
26822,8906,184,4,25.61
26823,8906,115,1,10.88
26824,8906,481,1,28.08
26825,8907,773,5,77.46
26826,8907,353,2,15.1
26827,8907,113,2,13.99
26828,8908,774,1,79.47
26829,8908,895,6,28.61
26830,8908,926,8,14.38
26831,8908,985,10,55.85
26832,8908,391,2,79.06
26833,8909,736,10,26.11
26834,8909,793,9,56.41
26835,8910,135,10,98.49
26836,8910,981,9,32.48
26837,8911,303,7,16.98
26838,8911,174,1,51.52
26839,8911,464,4,16.55
26840,8911,638,8,15.81
26841,8912,723,8,45.72
26842,8912,528,4,49.53
26843,8912,888,7,54.56
26844,8913,410,4,73.12
26845,8913,405,4,76.11
26846,8913,972,8,27.99
26847,8913,200,6,96.79
26848,8914,145,5,12.75
26849,8914,539,10,15.99
26850,8914,639,10,18.95
26851,8914,978,9,71.78
26852,8915,765,9,79.79
26853,8915,391,2,39.67
26854,8915,956,6,43.25
26855,8915,198,6,94.1
26856,8916,332,10,24.75
26857,8916,899,1,51.41
26858,8917,499,10,56.83
26859,8917,535,10,90.17
26860,8917,902,7,55.72
26861,8917,137,8,39.59
26862,8918,807,5,70.8
26863,8918,398,7,67.1
26864,8918,202,5,33.98
26865,8918,405,3,99.37
26866,8918,472,9,52.39
26867,8919,792,9,72.86
26868,8920,360,8,12.71
26869,8921,63,10,16.76
26870,8922,809,4,82.71
26871,8922,147,10,47.67
26872,8922,317,4,18.48
26873,8923,516,9,39.15
26874,8924,156,2,76.69
26875,8924,414,5,78.98
26876,8924,50,1,14.62
26877,8924,977,1,97.36
26878,8924,552,8,70.48
26879,8925,390,10,49.7
26880,8925,551,1,64.92
26881,8925,609,6,50.61
26882,8925,541,2,79.98
26883,8925,820,1,18.94
26884,8926,244,6,32.33
26885,8927,269,9,33.22
26886,8928,607,8,83.33
26887,8928,856,4,64.04
26888,8928,128,7,36.26
26889,8928,636,10,10.81
26890,8929,292,3,73.28
26891,8929,145,4,88.92
26892,8929,37,3,61.21
26893,8929,199,10,30.24
26894,8930,192,4,62.08
26895,8931,71,5,61.1
26896,8931,475,4,92.24
26897,8931,977,2,13.73
26898,8931,23,1,84.01
26899,8931,813,7,24.04
26900,8932,597,5,78.09
26901,8932,35,6,56.61
26902,8932,812,10,19.55
26903,8933,330,7,31.66
26904,8933,781,4,83.1
26905,8933,841,9,69.04
26906,8933,350,2,45.17
26907,8933,263,9,66.74
26908,8934,773,2,24.52
26909,8934,53,7,39.66
26910,8934,962,9,26.06
26911,8934,185,2,18.89
26912,8934,228,6,96.46
26913,8935,645,7,19.49
26914,8936,851,6,54.04
26915,8936,949,6,78.62
26916,8936,921,5,72.62
26917,8936,175,10,24.97
26918,8937,263,8,59.54
26919,8937,351,1,19.47
26920,8937,958,10,30.38
26921,8937,691,4,28.2
26922,8937,823,7,19.13
26923,8938,48,8,26.25
26924,8938,434,8,16.32
26925,8938,140,6,44.76
26926,8938,387,7,77.28
26927,8938,492,9,87.93
26928,8939,378,8,80.54
26929,8939,817,6,81.98
26930,8939,525,1,23.16
26931,8939,657,3,84.7
26932,8940,748,3,71.86
26933,8941,33,2,91.92
26934,8942,196,8,14.28
26935,8942,920,7,95.84
26936,8943,691,2,88.07
26937,8943,898,2,42.87
26938,8943,174,7,40.63
26939,8943,968,2,72.09
26940,8943,446,6,71.48
26941,8944,754,5,28.79
26942,8944,912,5,28.44
26943,8945,438,9,68.93
26944,8945,724,1,98.36
26945,8945,413,6,73.55
26946,8946,79,6,84.62
26947,8946,257,4,40.74
26948,8946,838,2,37.64
26949,8946,966,10,86.21
26950,8947,816,9,67.16
26951,8947,302,4,92.77
26952,8947,816,8,41.99
26953,8947,973,9,13.14
26954,8947,881,7,47.11
26955,8948,500,8,17.73
26956,8948,159,2,10.95
26957,8949,664,8,37.38
26958,8950,801,2,15.0
26959,8950,444,10,73.45
26960,8951,798,8,19.43
26961,8952,379,5,36.15
26962,8952,97,3,97.33
26963,8952,974,6,16.36
26964,8953,802,9,68.08
26965,8953,87,8,43.71
26966,8954,820,3,53.45
26967,8954,558,4,69.85
26968,8955,399,10,40.72
26969,8956,959,6,75.92
26970,8956,618,4,60.7
26971,8957,57,10,15.04
26972,8957,231,3,86.31
26973,8958,756,1,50.69
26974,8959,137,2,56.66
26975,8960,563,6,36.26
26976,8960,179,8,10.09
26977,8960,23,10,90.21
26978,8960,849,5,39.22
26979,8961,260,7,27.73
26980,8961,634,10,88.01
26981,8961,782,5,78.65
26982,8961,738,4,20.18
26983,8962,571,3,12.52
26984,8962,452,9,43.17
26985,8962,820,8,39.9
26986,8962,138,1,45.25
26987,8963,846,4,36.92
26988,8964,933,10,24.78
26989,8965,111,4,29.82
26990,8965,465,5,82.8
26991,8965,33,3,20.61
26992,8965,297,6,31.29
26993,8966,378,10,52.63
26994,8967,483,9,67.44
26995,8967,813,7,95.91
26996,8967,204,10,19.47
26997,8967,190,7,16.34
26998,8967,376,6,15.01
26999,8968,321,5,90.31
27000,8968,4,9,94.0
27001,8969,918,6,16.79
27002,8969,577,2,68.67
27003,8969,329,9,67.53
27004,8970,622,6,25.47
27005,8971,388,3,49.86
27006,8971,182,3,39.03
27007,8972,221,10,47.48
27008,8972,920,6,12.3
27009,8972,595,10,57.72
27010,8973,698,6,39.67
27011,8973,865,1,66.75
27012,8974,933,5,50.73
27013,8974,926,6,95.74
27014,8974,538,7,59.93
27015,8974,701,9,89.0
27016,8975,163,5,53.08
27017,8975,657,7,18.17
27018,8976,319,4,33.7
27019,8977,225,4,43.49
27020,8977,418,9,61.15
27021,8977,692,5,36.56
27022,8977,259,7,84.91
27023,8977,686,8,21.15
27024,8978,621,1,65.31
27025,8978,333,6,24.24
27026,8978,983,9,10.56
27027,8979,501,10,47.99
27028,8980,210,3,15.79
27029,8980,656,1,63.06
27030,8980,111,8,80.56
27031,8981,417,5,64.29
27032,8981,980,7,37.95
27033,8981,389,6,56.98
27034,8981,526,10,80.39
27035,8981,310,10,22.75
27036,8982,507,6,58.49
27037,8982,455,1,95.91
27038,8982,948,5,12.59
27039,8983,683,3,45.68
27040,8983,655,4,86.74
27041,8983,632,1,21.58
27042,8983,381,9,38.14
27043,8983,337,3,41.61
27044,8984,121,3,83.77
27045,8984,859,6,89.71
27046,8984,29,2,50.63
27047,8984,722,6,42.57
27048,8985,534,10,60.58
27049,8985,262,4,53.18
27050,8985,175,5,87.91
27051,8985,46,6,25.19
27052,8985,930,4,42.81
27053,8986,740,4,28.2
27054,8986,50,4,96.36
27055,8986,452,5,20.61
27056,8986,180,8,89.38
27057,8987,257,8,51.4
27058,8988,633,7,11.1
27059,8989,77,6,60.42
27060,8990,647,9,82.92
27061,8990,54,5,50.15
27062,8991,722,4,21.51
27063,8991,712,1,86.63
27064,8991,752,5,23.98
27065,8991,651,4,92.88
27066,8991,252,3,45.85
27067,8992,286,8,49.27
27068,8992,801,1,44.31
27069,8992,819,4,54.67
27070,8992,708,3,19.25
27071,8992,226,6,80.72
27072,8993,553,5,20.28
27073,8993,451,4,20.95
27074,8994,763,4,60.53
27075,8994,968,2,78.92
27076,8994,128,9,79.97
27077,8994,726,5,62.98
27078,8995,221,8,53.25
27079,8995,683,3,54.74
27080,8995,49,1,66.9
27081,8995,121,1,12.48
27082,8996,563,1,62.55
27083,8996,833,9,95.96
27084,8996,966,3,99.86
27085,8997,439,7,77.7
27086,8997,426,9,13.17
27087,8998,921,3,59.03
27088,8998,13,4,57.98
27089,8998,752,6,87.75
27090,8999,446,8,90.57
27091,8999,958,2,51.04
27092,9000,216,5,52.73
27093,9000,530,4,42.8
27094,9000,672,2,78.02
27095,9001,652,2,86.02
27096,9001,539,1,81.44
27097,9001,847,5,72.3
27098,9002,109,9,58.68
27099,9002,25,4,73.77
27100,9002,106,1,19.52
27101,9002,800,3,51.66
27102,9003,36,6,36.07
27103,9003,687,10,82.74
27104,9003,335,7,51.18
27105,9003,390,3,17.58
27106,9004,258,7,85.5
27107,9004,937,5,87.23
27108,9004,971,8,64.58
27109,9005,927,7,19.52
27110,9005,325,8,66.86
27111,9005,248,9,90.41
27112,9005,420,3,42.23
27113,9006,782,9,35.19
27114,9006,331,2,59.14
27115,9007,517,6,83.44
27116,9008,69,3,33.9
27117,9008,575,4,17.88
27118,9008,107,5,19.6
27119,9008,44,10,72.11
27120,9008,477,9,24.33
27121,9009,872,5,77.17
27122,9009,92,10,64.38
27123,9009,416,6,72.53
27124,9009,875,1,69.14
27125,9009,268,9,99.41
27126,9010,711,3,18.06
27127,9010,358,1,78.5
27128,9010,605,7,73.14
27129,9010,729,1,21.13
27130,9011,569,3,16.83
27131,9011,935,8,32.87
27132,9011,895,7,76.31
27133,9011,264,10,23.89
27134,9012,41,8,32.33
27135,9012,383,6,45.36
27136,9013,39,3,71.75
27137,9013,993,3,62.72
27138,9014,290,6,96.96
27139,9014,199,2,95.1
27140,9014,960,9,82.91
27141,9014,282,9,77.52
27142,9014,774,8,89.37
27143,9015,724,8,15.89
27144,9016,247,1,69.97
27145,9016,88,6,46.36
27146,9016,31,2,28.45
27147,9016,602,10,32.96
27148,9017,415,6,64.86
27149,9017,286,6,51.48
27150,9017,165,2,73.26
27151,9017,45,6,24.28
27152,9018,444,9,20.83
27153,9019,953,7,63.06
27154,9020,106,4,59.51
27155,9020,453,4,70.93
27156,9020,740,5,30.25
27157,9020,803,8,86.86
27158,9021,812,1,74.56
27159,9022,320,8,51.21
27160,9022,52,5,52.29
27161,9023,681,10,14.52
27162,9023,168,4,80.73
27163,9024,851,2,68.36
27164,9024,581,4,50.09
27165,9024,579,10,58.99
27166,9024,572,8,45.39
27167,9024,171,3,91.44
27168,9025,877,1,57.22
27169,9026,879,5,94.68
27170,9027,852,10,84.06
27171,9028,423,10,95.44
27172,9029,559,3,80.83
27173,9029,780,3,69.9
27174,9029,262,9,35.84
27175,9030,300,7,25.77
27176,9030,803,8,18.11
27177,9031,360,5,91.24
27178,9031,792,7,71.34
27179,9032,237,1,54.51
27180,9032,483,4,91.93
27181,9033,760,6,49.01
27182,9033,884,7,44.68
27183,9034,974,7,90.38
27184,9034,621,6,45.17
27185,9034,264,3,98.32
27186,9035,829,7,68.02
27187,9035,649,1,91.14
27188,9035,235,4,76.97
27189,9035,175,1,28.69
27190,9036,17,10,57.98
27191,9037,805,9,65.37
27192,9037,604,7,81.63
27193,9037,936,6,53.72
27194,9037,297,4,76.69
27195,9037,130,9,57.54
27196,9038,523,5,88.88
27197,9039,600,9,73.16
27198,9039,670,3,11.27
27199,9040,897,8,21.33
27200,9041,477,2,77.45
27201,9041,82,7,35.74
27202,9041,544,9,68.96
27203,9041,499,9,71.13
27204,9041,545,4,30.34
27205,9042,233,3,12.8
27206,9042,186,6,28.91
27207,9042,340,4,65.33
27208,9042,907,7,38.4
27209,9043,7,3,72.89
27210,9043,916,9,47.05
27211,9043,866,6,71.29
27212,9044,43,8,34.85
27213,9044,429,9,88.46
27214,9044,87,2,30.69
27215,9044,294,7,60.7
27216,9045,92,10,98.36
27217,9045,851,9,82.9
27218,9045,346,6,91.97
27219,9046,587,4,82.83
27220,9046,997,8,40.83
27221,9046,653,1,66.74
27222,9046,14,10,40.07
27223,9046,648,2,87.93
27224,9047,829,9,11.96
27225,9047,680,2,62.96
27226,9047,640,5,28.26
27227,9047,609,4,57.79
27228,9047,757,8,92.88
27229,9048,770,5,36.91
27230,9048,579,2,40.74
27231,9049,218,7,54.9
27232,9049,240,6,65.8
27233,9049,961,7,37.47
27234,9049,490,6,26.43
27235,9049,440,3,90.11
27236,9050,885,4,92.5
27237,9051,686,8,77.51
27238,9051,414,1,22.94
27239,9051,316,2,39.07
27240,9051,658,9,32.38
27241,9051,54,2,70.34
27242,9052,714,7,36.69
27243,9053,231,2,26.58
27244,9053,760,3,58.04
27245,9053,671,4,90.47
27246,9053,83,1,73.53
27247,9054,663,7,81.84
27248,9055,152,10,38.28
27249,9055,120,3,93.27
27250,9055,277,10,11.17
27251,9055,183,2,57.02
27252,9055,620,1,15.58
27253,9056,597,2,32.05
27254,9057,382,4,16.63
27255,9057,106,3,87.03
27256,9058,710,5,51.68
27257,9059,906,8,75.38
27258,9059,14,4,72.31
27259,9060,806,9,42.19
27260,9061,881,3,42.72
27261,9061,910,1,84.14
27262,9062,873,1,29.82
27263,9062,414,6,56.13
27264,9063,371,1,78.52
27265,9063,184,5,30.98
27266,9063,446,1,37.71
27267,9064,841,1,32.06
27268,9065,43,9,48.52
27269,9065,807,1,82.06
27270,9065,882,1,36.62
27271,9066,127,3,94.98
27272,9066,929,7,34.08
27273,9066,492,9,73.69
27274,9067,914,4,53.43
27275,9067,394,2,13.17
27276,9067,794,3,42.71
27277,9068,285,5,43.51
27278,9068,546,8,85.15
27279,9068,692,2,34.2
27280,9068,530,2,69.55
27281,9068,901,4,36.81
27282,9069,383,8,75.37
27283,9070,628,3,63.15
27284,9071,434,9,34.14
27285,9071,717,2,44.87
27286,9072,107,2,13.43
27287,9072,463,10,60.51
27288,9072,79,10,26.03
27289,9072,886,2,58.35
27290,9073,873,4,62.22
27291,9073,606,7,62.45
27292,9073,647,8,82.9
27293,9074,447,10,27.74
27294,9074,223,2,89.46
27295,9074,378,3,30.22
27296,9074,33,4,75.42
27297,9075,686,3,99.71
27298,9075,713,1,26.73
27299,9075,803,5,55.33
27300,9076,391,7,92.14
27301,9076,677,6,91.38
27302,9076,201,5,79.78
27303,9076,429,3,31.04
27304,9076,801,2,45.65
27305,9077,296,2,62.56
27306,9077,338,4,29.14
27307,9078,572,5,12.95
27308,9078,969,4,96.53
27309,9079,147,4,42.72
27310,9079,31,4,30.67
27311,9079,433,6,90.05
27312,9080,282,2,58.65
27313,9080,904,2,44.58
27314,9080,158,4,10.45
27315,9080,609,3,50.67
27316,9081,524,7,57.83
27317,9081,84,1,79.98
27318,9081,11,9,80.95
27319,9081,164,10,78.35
27320,9082,802,3,62.07
27321,9082,597,1,89.38
27322,9082,824,7,28.1
27323,9083,850,7,54.03
27324,9083,230,10,87.58
27325,9083,806,4,68.79
27326,9083,844,3,67.61
27327,9083,121,2,25.07
27328,9084,693,4,31.65
27329,9084,95,8,82.07
27330,9084,289,4,13.97
27331,9084,500,2,82.67
27332,9084,844,10,63.66
27333,9085,859,1,46.64
27334,9086,760,8,75.7
27335,9087,349,9,13.62
27336,9087,803,10,52.35
27337,9087,891,2,90.01
27338,9088,759,10,25.79
27339,9088,233,1,40.79
27340,9088,353,10,28.91
27341,9089,629,5,98.62
27342,9090,58,3,19.32
27343,9090,97,3,63.06
27344,9090,373,8,87.55
27345,9090,364,9,65.22
27346,9091,37,2,47.95
27347,9092,17,8,28.42
27348,9092,347,7,67.03
27349,9092,150,4,78.06
27350,9092,791,9,18.66
27351,9092,171,8,78.01
27352,9093,556,5,96.95
27353,9093,52,2,96.59
27354,9093,786,9,95.42
27355,9093,713,10,86.31
27356,9094,703,8,37.88
27357,9094,365,7,17.22
27358,9095,394,3,47.05
27359,9095,576,8,27.06
27360,9095,929,5,58.52
27361,9095,402,3,17.89
27362,9096,136,2,17.47
27363,9096,983,3,18.99
27364,9096,862,9,94.52
27365,9096,604,1,69.95
27366,9096,102,3,86.02
27367,9097,151,6,29.63
27368,9098,566,5,11.44
27369,9098,600,10,87.27
27370,9098,262,8,89.96
27371,9099,965,3,76.85
27372,9099,953,6,14.99
27373,9099,284,9,83.77
27374,9099,153,4,70.67
27375,9099,621,7,18.52
27376,9100,382,8,56.54
27377,9100,418,2,72.34
27378,9101,199,3,62.01
27379,9101,84,2,18.22
27380,9101,789,7,57.6
27381,9101,393,10,97.72
27382,9101,744,10,98.72
27383,9102,579,5,87.58
27384,9103,814,2,48.89
27385,9103,750,1,83.49
27386,9103,307,1,40.96
27387,9104,172,3,98.68
27388,9104,981,8,25.17
27389,9104,402,7,32.47
27390,9104,905,5,41.73
27391,9104,655,4,94.4
27392,9105,841,5,54.37
27393,9106,810,2,74.28
27394,9106,290,2,44.24
27395,9107,267,4,30.47
27396,9107,849,6,59.45
27397,9107,792,5,26.76
27398,9108,451,1,81.83
27399,9108,564,5,98.56
27400,9108,321,1,34.72
27401,9108,500,4,92.34
27402,9109,674,3,39.49
27403,9110,742,9,17.57
27404,9110,12,5,52.27
27405,9110,297,9,83.37
27406,9110,886,4,79.16
27407,9110,523,3,37.15
27408,9111,813,8,15.44
27409,9111,469,9,60.48
27410,9111,238,6,66.46
27411,9111,223,3,17.16
27412,9112,843,3,47.84
27413,9113,356,1,90.51
27414,9114,337,7,54.07
27415,9114,783,6,67.07
27416,9114,475,7,61.17
27417,9114,975,2,84.95
27418,9114,184,1,19.41
27419,9115,521,4,36.08
27420,9115,147,10,55.74
27421,9115,941,7,80.4
27422,9116,419,2,63.4
27423,9116,330,3,39.92
27424,9116,384,9,49.64
27425,9116,520,2,27.33
27426,9116,131,3,49.61
27427,9117,478,10,25.36
27428,9117,731,10,14.06
27429,9117,687,6,94.47
27430,9117,75,4,89.43
27431,9118,450,10,76.69
27432,9119,158,4,83.05
27433,9119,248,7,66.95
27434,9119,420,10,86.9
27435,9119,351,1,53.71
27436,9120,318,5,76.51
27437,9121,26,5,49.51
27438,9121,413,4,63.54
27439,9122,263,7,82.48
27440,9122,666,7,27.19
27441,9123,87,7,11.77
27442,9123,944,9,10.27
27443,9124,457,4,82.12
27444,9125,102,2,95.52
27445,9125,216,4,24.37
27446,9125,933,5,33.83
27447,9126,656,6,13.54
27448,9126,929,5,96.04
27449,9126,191,2,77.33
27450,9126,547,1,72.65
27451,9127,452,10,13.15
27452,9127,651,2,34.28
27453,9127,250,8,32.34
27454,9127,751,6,50.68
27455,9127,14,1,91.98
27456,9128,941,3,24.05
27457,9129,239,1,12.34
27458,9129,79,10,79.62
27459,9130,605,9,90.1
27460,9130,541,1,66.08
27461,9131,565,9,72.17
27462,9131,852,3,13.33
27463,9132,337,1,58.91
27464,9132,990,7,65.21
27465,9132,513,8,83.48
27466,9133,780,10,67.22
27467,9133,272,7,26.76
27468,9133,75,4,25.0
27469,9134,446,9,26.33
27470,9135,982,9,17.37
27471,9136,98,8,31.61
27472,9136,18,1,24.37
27473,9137,836,4,35.81
27474,9138,132,6,31.99
27475,9138,283,5,29.82
27476,9138,443,6,86.56
27477,9138,767,1,32.85
27478,9139,770,3,46.09
27479,9140,19,4,32.32
27480,9140,34,8,78.07
27481,9140,737,10,41.85
27482,9140,19,9,51.9
27483,9140,734,4,28.48
27484,9141,923,6,19.39
27485,9141,549,9,11.69
27486,9141,67,5,97.3
27487,9141,209,2,99.21
27488,9141,809,3,22.26
27489,9142,514,2,64.2
27490,9142,133,7,96.24
27491,9142,724,3,41.55
27492,9142,153,7,23.49
27493,9142,284,9,45.33
27494,9143,648,9,73.83
27495,9143,450,8,74.07
27496,9143,323,7,39.64
27497,9143,64,1,89.16
27498,9143,122,9,10.31
27499,9144,321,7,52.35
27500,9144,741,3,17.82
27501,9145,286,1,61.8
27502,9145,232,9,31.16
27503,9146,137,8,87.13
27504,9146,415,2,50.6
27505,9146,675,4,61.57
27506,9147,933,10,72.36
27507,9147,501,3,78.03
27508,9147,457,1,94.23
27509,9147,82,3,88.91
27510,9148,159,5,86.91
27511,9148,523,8,80.56
27512,9148,73,10,64.52
27513,9148,980,4,42.07
27514,9149,907,3,82.32
27515,9149,423,4,54.16
27516,9149,10,1,55.68
27517,9149,327,2,92.38
27518,9150,545,2,77.33
27519,9150,607,7,98.13
27520,9151,745,4,68.81
27521,9151,438,6,80.15
27522,9151,792,4,70.97
27523,9151,799,5,53.65
27524,9152,241,4,68.96
27525,9152,166,4,35.51
27526,9152,641,6,89.02
27527,9152,790,3,58.41
27528,9153,435,1,46.25
27529,9153,461,6,93.4
27530,9153,160,6,71.33
27531,9153,858,8,28.43
27532,9154,295,1,83.97
27533,9154,605,4,81.74
27534,9155,191,9,63.74
27535,9155,594,9,91.94
27536,9155,930,6,97.52
27537,9156,42,6,78.75
27538,9156,166,1,45.62
27539,9156,944,4,32.2
27540,9157,397,8,65.56
27541,9158,30,5,22.18
27542,9159,956,6,82.83
27543,9159,632,9,53.17
27544,9159,736,3,81.12
27545,9160,153,9,26.02
27546,9160,31,9,57.98
27547,9160,35,4,42.98
27548,9160,632,9,60.23
27549,9161,271,3,21.08
27550,9162,239,7,33.54
27551,9162,408,7,15.23
27552,9163,567,10,32.52
27553,9163,254,3,59.09
27554,9163,740,4,42.89
27555,9164,827,9,33.6
27556,9164,791,2,43.51
27557,9164,781,5,20.02
27558,9164,623,8,10.15
27559,9164,362,5,79.95
27560,9165,313,6,30.53
27561,9165,306,6,68.22
27562,9166,889,6,98.67
27563,9166,447,7,73.63
27564,9167,794,3,48.33
27565,9167,700,3,87.05
27566,9167,363,7,25.35
27567,9167,805,6,58.42
27568,9168,872,7,82.76
27569,9168,677,6,45.34
27570,9168,46,9,18.13
27571,9168,576,6,49.73
27572,9168,815,9,83.5
27573,9169,10,5,41.65
27574,9170,515,9,62.56
27575,9170,282,2,63.79
27576,9170,405,2,50.23
27577,9170,421,5,92.95
27578,9170,243,3,64.52
27579,9171,418,6,60.43
27580,9171,257,5,76.19
27581,9171,607,9,53.72
27582,9171,480,5,61.07
27583,9172,801,6,33.03
27584,9172,551,6,15.15
27585,9172,991,8,70.27
27586,9172,814,2,33.18
27587,9172,987,7,85.29
27588,9173,859,10,93.87
27589,9173,302,6,82.2
27590,9173,610,3,33.61
27591,9174,610,2,90.6
27592,9174,446,2,96.35
27593,9174,679,4,82.66
27594,9175,238,7,44.73
27595,9175,870,2,70.38
27596,9176,751,9,82.46
27597,9176,81,1,71.69
27598,9176,450,10,16.59
27599,9176,819,9,96.78
27600,9176,842,9,88.89
27601,9177,111,8,60.96
27602,9177,385,6,26.65
27603,9177,815,3,41.63
27604,9178,170,10,42.86
27605,9178,972,4,77.91
27606,9178,708,6,91.33
27607,9178,926,1,41.06
27608,9179,181,8,10.99
27609,9179,502,3,39.2
27610,9180,960,7,45.73
27611,9180,170,4,13.66
27612,9180,527,7,80.54
27613,9181,531,10,24.47
27614,9181,49,8,18.21
27615,9181,193,4,63.52
27616,9182,615,8,38.61
