OrderID,ShopperID,OrderDate,Status,TotalAmount
8573,727,2023-06-26,Complete,127.44
8574,548,2024-04-19,Pending,332.82
8575,48,2023-11-18,Complete,134.38
8576,187,2023-12-07,Complete,296.11
8577,258,2024-11-28,Cancelled,495.96
8578,67,2023-09-05,Pending,316.09
8579,234,2023-04-22,Complete,267.81
8580,301,2023-10-23,Complete,121.96
8581,305,2023-03-02,Pending,336.72
8582,620,2024-07-17,Cancelled,272.13
8583,911,2024-01-17,Cancelled,24.36
8584,689,2024-12-26,Pending,179.07
8585,329,2024-10-04,Complete,177.56
8586,276,2024-03-17,Cancelled,184.21
8587,919,2023-07-31,Pending,47.64
8588,949,2023-09-24,Pending,175.33
8589,583,2023-08-26,Cancelled,312.49
8590,72,2023-11-22,Complete,284.53
8591,227,2023-06-07,Complete,34.14
8592,734,2023-07-03,Pending,398.53
8593,252,2023-03-21,Complete,343.25
8594,189,2025-01-12,Pending,496.59
8595,743,2025-01-13,Complete,458.53
8596,505,2023-06-25,Pending,244.37
8597,224,2024-06-15,Complete,470.83
8598,425,2024-06-06,Cancelled,262.99
8599,984,2024-06-30,Complete,478.37
8600,412,2024-03-02,Pending,370.45
8601,29,2023-04-17,Pending,21.66
8602,572,2024-12-26,Pending,45.13
8603,388,2023-02-20,Complete,180.83
8604,321,2024-02-22,Complete,319.47
8605,816,2024-01-01,Pending,84.93
8606,295,2024-11-30,Complete,369.4
8607,39,2024-12-28,Cancelled,247.0
8608,726,2024-11-21,Pending,369.4
8609,136,2023-02-10,Pending,149.72
8610,692,2023-02-15,Cancelled,436.9
8611,485,2023-12-14,Pending,263.04
8612,439,2024-01-22,Pending,221.72
8613,381,2024-12-21,Cancelled,464.48
8614,863,2024-04-05,Pending,418.6
8615,15,2024-09-13,Complete,137.65
8616,415,2023-03-31,Complete,406.33
8617,679,2024-03-14,Pending,324.46
8618,813,2023-11-12,Pending,443.86
8619,815,2024-08-10,Pending,474.01
8620,747,2023-12-19,Complete,155.71
8621,459,2023-01-29,Pending,171.23
8622,498,2024-11-28,Cancelled,301.38
8623,107,2024-10-13,Cancelled,464.15
8624,602,2024-12-10,Cancelled,389.64
8625,696,2024-01-29,Pending,379.31
8626,859,2024-01-27,Cancelled,359.87
8627,863,2024-12-02,Cancelled,399.0
8628,264,2024-09-14,Cancelled,458.67
8629,519,2024-12-07,Pending,36.5
8630,758,2023-12-04,Cancelled,446.6
8631,834,2023-02-14,Pending,26.82
8632,289,2024-02-22,Cancelled,357.06
8633,678,2023-07-05,Complete,88.6
8634,427,2024-02-15,Pending,162.37
8635,131,2024-05-21,Complete,377.74
8636,999,2024-01-15,Cancelled,143.48
8637,391,2024-08-20,Complete,82.77
8638,161,2024-04-09,Cancelled,283.07
8639,721,2023-02-23,Cancelled,406.68
8640,77,2024-09-30,Cancelled,436.17
8641,107,2023-08-06,Pending,315.64
8642,576,2023-10-12,Pending,129.43
8643,17,2023-06-16,Complete,355.91
8644,187,2024-04-01,Cancelled,236.21
8645,760,2023-08-14,Cancelled,494.1
8646,897,2024-12-25,Complete,85.99
8647,198,2024-02-03,Cancelled,486.64
8648,721,2024-02-06,Pending,470.74
8649,308,2024-01-06,Complete,416.82
8650,952,2023-07-20,Cancelled,97.58
8651,408,2024-10-23,Cancelled,241.33
8652,517,2023-07-22,Cancelled,256.01
8653,868,2023-09-10,Cancelled,391.69
8654,539,2023-06-27,Complete,456.32
8655,132,2024-01-13,Complete,236.12
8656,659,2025-01-07,Cancelled,331.49
8657,60,2024-07-02,Pending,335.49
8658,996,2023-01-31,Pending,52.35
8659,535,2024-09-11,Complete,204.52
8660,79,2023-09-24,Cancelled,115.97
8661,741,2023-07-10,Pending,296.26
8662,379,2024-12-06,Pending,166.85
8663,766,2024-02-07,Cancelled,307.74
8664,996,2024-03-14,Pending,207.88
8665,772,2023-05-13,Cancelled,175.79
8666,439,2023-02-03,Cancelled,233.03
8667,276,2023-06-20,Cancelled,392.02
8668,397,2024-09-26,Complete,444.13
8669,555,2023-02-16,Complete,486.11
8670,877,2023-01-29,Cancelled,431.88
8671,456,2024-11-19,Complete,116.64
8672,824,2024-04-10,Complete,44.33
8673,557,2023-10-26,Complete,295.49
8674,145,2024-02-17,Pending,60.16
8675,411,2024-11-13,Complete,23.56
8676,429,2023-11-09,Pending,191.04
8677,327,2024-09-30,Cancelled,235.82
8678,519,2024-01-16,Pending,476.52
8679,339,2024-01-27,Pending,339.44
8680,536,2023-09-15,Pending,174.79
8681,770,2023-10-15,Pending,446.46
8682,361,2023-10-07,Complete,495.78
8683,177,2023-10-01,Pending,245.72
8684,282,2024-04-23,Complete,23.29
8685,396,2023-03-30,Cancelled,234.28
8686,534,2024-06-19,Pending,408.01
8687,877,2024-11-08,Complete,159.76
8688,59,2024-10-03,Pending,54.22
8689,392,2024-11-28,Pending,142.57
8690,110,2024-12-05,Complete,104.06
8691,263,2023-03-30,Pending,144.81
8692,789,2023-05-18,Cancelled,302.59
8693,484,2024-08-22,Pending,22.37
8694,821,2023-05-03,Complete,116.76
8695,417,2023-09-02,Cancelled,499.09
8696,18,2023-11-19,Cancelled,392.26
8697,857,2024-01-06,Pending,413.88
8698,889,2024-06-21,Complete,370.49
8699,464,2024-09-17,Complete,480.0
8700,419,2024-04-26,Complete,41.88
8701,638,2024-06-16,Pending,408.75
8702,275,2023-03-26,Complete,459.83
8703,525,2024-01-23,Cancelled,217.38
8704,178,2023-03-02,Complete,402.71
8705,341,2024-10-31,Cancelled,43.29
8706,627,2024-05-06,Cancelled,276.64
8707,32,2023-11-05,Cancelled,392.89
8708,285,2023-08-11,Cancelled,53.2
8709,276,2023-04-07,Cancelled,297.63
8710,598,2024-11-29,Pending,326.23
8711,844,2024-05-15,Cancelled,248.3
8712,497,2024-01-05,Cancelled,441.27
8713,139,2024-09-30,Pending,181.58
8714,157,2025-01-20,Cancelled,148.99
8715,215,2024-03-30,Pending,206.84
8716,277,2024-12-12,Cancelled,26.33
8717,326,2023-08-04,Complete,242.74
8718,363,2023-10-20,Pending,380.86
8719,504,2024-01-16,Pending,494.17
8720,998,2024-07-19,Complete,295.06
8721,511,2023-03-28,Cancelled,326.8
8722,229,2024-01-13,Cancelled,140.58
8723,20,2024-03-24,Pending,300.55
8724,644,2023-03-14,Cancelled,41.68
8725,674,2023-10-14,Pending,20.52
8726,735,2023-07-09,Cancelled,140.47
8727,151,2023-05-29,Cancelled,438.52
8728,878,2023-10-10,Complete,404.69
8729,993,2023-09-30,Complete,189.81
8730,544,2023-07-04,Cancelled,487.98
8731,144,2023-06-23,Pending,269.88
8732,626,2023-06-15,Complete,244.95
8733,865,2023-07-29,Pending,93.71
8734,233,2024-10-02,Complete,290.49
8735,451,2024-02-25,Cancelled,240.72
8736,293,2024-04-10,Cancelled,229.66
8737,372,2024-04-17,Cancelled,195.34
8738,972,2023-02-09,Complete,335.03
8739,69,2024-09-20,Cancelled,451.69
8740,756,2024-07-25,Pending,496.85
8741,704,2024-11-27,Cancelled,366.38
8742,207,2023-05-25,Complete,260.41
8743,773,2023-05-31,Cancelled,81.99
8744,621,2024-11-19,Pending,397.62
8745,533,2023-03-15,Pending,354.24
8746,826,2023-04-28,Pending,70.89
8747,431,2023-12-25,Complete,137.45
8748,785,2024-08-22,Complete,100.79
8749,913,2023-11-02,Pending,34.94
8750,659,2023-11-08,Pending,366.83
8751,386,2024-10-26,Cancelled,318.9
8752,287,2023-10-21,Complete,240.44
8753,859,2024-03-22,Pending,160.42
8754,529,2025-01-04,Complete,67.36
8755,455,2024-01-01,Complete,355.9
8756,394,2024-01-02,Pending,107.26
8757,605,2023-08-28,Complete,335.46
8758,658,2023-04-03,Cancelled,61.5
8759,95,2024-07-10,Cancelled,463.2
8760,818,2023-09-06,Complete,244.99
8761,513,2023-08-19,Complete,161.55
8762,151,2023-03-31,Pending,415.2
8763,842,2025-01-02,Pending,290.3
8764,425,2023-05-30,Cancelled,283.4
8765,857,2024-08-20,Complete,468.11
8766,951,2023-07-26,Complete,133.07
8767,472,2024-11-10,Cancelled,89.32
8768,670,2024-04-27,Pending,77.14
8769,640,2023-03-19,Cancelled,474.0
8770,28,2024-06-23,Complete,444.27
8771,234,2023-07-28,Pending,346.07
8772,587,2024-05-18,Complete,37.24
8773,833,2024-10-31,Pending,171.85
8774,280,2025-01-09,Cancelled,280.23
8775,654,2024-01-02,Pending,46.7
8776,910,2024-07-03,Cancelled,154.67
8777,478,2024-10-03,Pending,298.84
8778,721,2024-05-26,Pending,53.89
8779,811,2023-06-19,Pending,221.95
8780,322,2024-01-07,Pending,117.21
8781,538,2023-12-07,Complete,494.64
8782,900,2024-04-26,Cancelled,279.58
8783,702,2024-02-09,Complete,424.64
8784,767,2023-08-25,Complete,242.13
8785,68,2024-03-26,Pending,299.93
8786,329,2024-10-03,Pending,309.21
8787,572,2024-04-25,Cancelled,165.2
8788,523,2024-11-10,Cancelled,385.81
8789,643,2024-04-04,Pending,100.47
8790,847,2023-03-18,Cancelled,120.85
8791,270,2023-05-13,Cancelled,265.63
8792,421,2024-10-21,Complete,272.06
8793,882,2024-06-09,Complete,480.55
8794,702,2024-06-07,Pending,211.32
8795,155,2023-04-24,Complete,304.97
8796,698,2024-10-26,Complete,106.6
8797,959,2023-09-04,Cancelled,397.45
8798,618,2023-09-03,Complete,323.38
8799,342,2024-05-07,Cancelled,62.34
8800,900,2024-08-21,Cancelled,67.89
8801,951,2023-01-24,Cancelled,330.58
8802,553,2023-12-28,Cancelled,328.92
8803,868,2024-10-21,Cancelled,396.39
8804,101,2023-06-25,Cancelled,388.17
8805,836,2024-11-04,Complete,331.45
8806,501,2024-04-07,Complete,459.4
8807,398,2024-02-07,Cancelled,385.0
8808,989,2023-02-24,Cancelled,37.59
8809,122,2024-10-07,Complete,238.25
8810,136,2024-02-01,Complete,250.9
8811,151,2024-06-19,Cancelled,286.32
8812,397,2024-09-27,Cancelled,311.21
8813,237,2024-11-17,Complete,151.95
8814,724,2024-02-25,Cancelled,338.12
8815,870,2024-07-22,Pending,337.45
8816,623,2024-01-19,Pending,462.23
8817,249,2023-08-23,Cancelled,171.77
8818,431,2023-12-13,Pending,177.39
8819,524,2024-05-22,Cancelled,218.61
8820,532,2023-08-12,Cancelled,435.22
8821,998,2024-11-16,Complete,182.39
8822,708,2024-12-12,Pending,26.37
8823,499,2023-11-03,Pending,133.34
8824,104,2023-06-24,Complete,423.13
8825,674,2024-05-17,Complete,68.07
8826,338,2023-10-28,Pending,323.42
8827,698,2024-01-08,Pending,231.19
8828,927,2024-03-13,Complete,191.59
8829,660,2024-10-05,Complete,271.9
8830,633,2024-03-11,Cancelled,344.24
8831,757,2023-07-23,Complete,267.96
8832,728,2023-03-23,Pending,146.44
8833,319,2023-03-14,Pending,491.29
8834,551,2024-08-12,Complete,70.24
8835,79,2023-04-24,Pending,50.67
8836,910,2023-05-22,Pending,476.47
8837,668,2023-03-17,Cancelled,69.15
8838,157,2024-10-14,Complete,489.33
8839,813,2024-02-14,Pending,428.4
8840,204,2023-10-05,Pending,277.16
8841,455,2024-07-27,Complete,175.66
8842,769,2023-10-08,Pending,413.19
8843,796,2024-02-21,Cancelled,308.84
8844,762,2023-03-15,Complete,299.73
8845,449,2023-06-13,Pending,316.6
8846,551,2024-08-27,Complete,439.38
8847,146,2024-07-07,Complete,326.63
8848,310,2024-02-11,Cancelled,148.16
8849,437,2023-10-29,Cancelled,160.12
8850,422,2024-01-28,Pending,295.76
8851,301,2024-02-29,Complete,459.19
8852,238,2023-05-28,Pending,368.3
8853,438,2023-05-10,Pending,410.91
8854,68,2024-12-08,Pending,124.61
8855,138,2023-04-05,Cancelled,173.26
8856,224,2023-07-21,Pending,262.9
8857,214,2024-03-25,Complete,190.43
8858,968,2024-06-24,Pending,195.7
8859,724,2023-05-28,Complete,308.68
8860,721,2024-07-01,Cancelled,90.71
8861,450,2024-03-17,Complete,70.14
8862,403,2024-08-25,Cancelled,391.53
8863,214,2023-10-13,Cancelled,38.12
8864,579,2023-02-05,Complete,179.08
8865,378,2023-03-21,Cancelled,337.71
8866,658,2023-11-11,Complete,498.05
8867,233,2024-05-17,Complete,104.02
8868,93,2023-03-03,Pending,430.18
8869,755,2024-09-22,Pending,53.11
8870,356,2023-03-26,Cancelled,374.66
8871,551,2024-07-27,Complete,299.88
8872,817,2023-06-27,Pending,31.5
8873,478,2023-05-17,Complete,163.95
8874,814,2023-12-31,Pending,426.35
8875,727,2024-10-03,Pending,206.61
8876,745,2023-06-08,Complete,185.78
8877,648,2024-01-30,Cancelled,191.23
8878,291,2023-08-23,Cancelled,59.52
8879,643,2023-08-12,Pending,148.51
8880,955,2024-12-15,Cancelled,75.15
8881,66,2023-12-08,Pending,21.41
8882,14,2023-12-08,Complete,450.83
8883,79,2023-08-11,Cancelled,338.91
8884,415,2023-09-29,Cancelled,284.87
8885,662,2023-08-10,Pending,447.8
8886,102,2024-09-20,Complete,398.11
8887,308,2023-10-22,Pending,340.47
8888,396,2024-05-11,Cancelled,446.89
8889,723,2025-01-21,Cancelled,142.47
8890,576,2023-12-10,Complete,353.12
8891,831,2024-12-14,Pending,158.14
8892,754,2024-07-28,Complete,303.92
8893,737,2023-06-12,Complete,277.29
8894,296,2023-03-12,Cancelled,325.72
8895,248,2023-09-26,Complete,389.91
8896,30,2025-01-10,Complete,223.88
8897,874,2024-09-27,Cancelled,186.98
8898,956,2023-12-21,Cancelled,34.19
8899,744,2023-10-18,Cancelled,300.87
8900,725,2024-02-13,Complete,75.96
8901,913,2024-12-22,Complete,219.5
8902,464,2023-10-20,Pending,79.09
8903,765,2024-03-08,Pending,495.17
8904,424,2023-11-25,Pending,477.22
8905,2,2024-12-03,Complete,498.74
8906,765,2024-12-29,Pending,459.33
8907,285,2024-08-15,Complete,409.43
8908,944,2023-09-24,Complete,84.53
8909,870,2024-05-27,Complete,84.15
8910,716,2023-03-30,Complete,148.96
8911,603,2023-12-08,Cancelled,39.02
8912,922,2024-08-16,Complete,368.1
8913,996,2023-10-31,Pending,285.79
8914,913,2023-05-14,Pending,254.35
8915,633,2024-08-05,Cancelled,27.75
8916,486,2023-12-05,Pending,314.85
8917,336,2024-11-03,Complete,325.12
8918,283,2024-01-08,Pending,77.74
8919,301,2023-03-31,Complete,316.06
8920,217,2024-12-07,Complete,392.89
8921,359,2024-11-18,Complete,239.8
8922,872,2023-05-19,Pending,455.82
8923,445,2024-12-29,Pending,87.25
8924,829,2024-09-09,Pending,410.51
8925,113,2023-04-23,Cancelled,204.19
8926,502,2024-12-25,Complete,202.21
8927,69,2024-08-25,Cancelled,300.59
8928,769,2024-08-28,Pending,372.83
8929,659,2023-09-20,Pending,448.94
8930,649,2024-12-13,Pending,190.89
8931,777,2024-03-09,Complete,326.89
8932,498,2024-06-21,Cancelled,230.56
8933,872,2023-09-11,Pending,409.71
8934,306,2023-10-30,Cancelled,41.59
8935,222,2024-08-23,Cancelled,175.22
8936,997,2024-10-25,Complete,376.62
8937,343,2023-04-03,Pending,50.5
8938,740,2024-05-19,Complete,419.24
8939,801,2024-08-15,Pending,394.15
8940,948,2023-08-05,Cancelled,142.79
8941,563,2023-01-29,Pending,250.93
8942,185,2024-02-05,Cancelled,457.09
8943,235,2024-07-05,Cancelled,20.38
8944,481,2024-02-04,Complete,479.22
8945,68,2024-09-03,Pending,464.07
8946,283,2023-01-31,Pending,370.98
8947,713,2024-05-20,Complete,199.42
8948,494,2023-08-09,Pending,298.52
8949,203,2023-05-18,Complete,191.65
8950,118,2024-08-15,Pending,354.41
8951,603,2024-10-23,Pending,272.47
8952,478,2024-07-31,Cancelled,415.47
8953,219,2023-11-08,Complete,84.33
8954,705,2023-04-10,Complete,158.97
8955,598,2024-04-14,Pending,157.0
8956,452,2023-02-18,Pending,332.3
8957,436,2024-04-26,Complete,266.64
8958,54,2023-12-26,Cancelled,273.6
8959,383,2024-02-22,Cancelled,44.77
8960,103,2024-03-29,Cancelled,354.42
8961,492,2023-09-19,Complete,61.17
8962,212,2024-03-18,Cancelled,60.47
8963,95,2023-03-21,Complete,140.08
8964,444,2023-04-05,Pending,276.73
8965,175,2024-03-03,Cancelled,69.86
8966,820,2024-01-22,Complete,253.22
8967,562,2025-01-04,Complete,283.42
8968,100,2024-05-21,Complete,315.27
8969,416,2024-02-08,Cancelled,271.76
8970,434,2024-02-05,Pending,81.86
8971,780,2023-03-18,Pending,422.7
8972,417,2023-12-15,Cancelled,283.0
8973,858,2023-07-31,Complete,88.54
8974,439,2024-03-24,Cancelled,335.14
8975,251,2024-06-02,Cancelled,54.61
8976,965,2023-11-26,Pending,106.02
8977,761,2024-01-12,Complete,25.87
8978,35,2023-11-27,Complete,108.65
8979,56,2023-09-13,Complete,480.29
8980,443,2024-01-02,Pending,488.87
8981,708,2024-05-29,Pending,456.78
8982,20,2024-02-10,Cancelled,176.69
8983,851,2023-12-02,Complete,100.74
8984,759,2024-01-16,Complete,66.0
8985,808,2024-09-19,Complete,33.11
8986,419,2024-02-17,Pending,37.6
8987,323,2023-04-18,Complete,142.93
8988,757,2023-11-29,Cancelled,291.87
8989,20,2023-06-01,Complete,491.89
8990,412,2023-06-18,Pending,448.56
8991,211,2024-03-03,Cancelled,269.27
8992,132,2024-12-02,Complete,429.38
8993,285,2023-10-17,Complete,35.12
8994,328,2024-05-14,Complete,437.15
8995,602,2023-10-16,Complete,108.41
8996,181,2024-04-13,Complete,198.77
8997,144,2024-09-03,Cancelled,33.22
8998,984,2023-03-11,Cancelled,374.8
8999,776,2024-10-12,Complete,428.16
9000,117,2024-12-14,Complete,142.89
9001,315,2023-08-20,Complete,127.34
9002,104,2024-06-16,Complete,129.36
9003,179,2024-05-23,Pending,107.14
9004,388,2024-12-09,Complete,402.37
9005,163,2023-11-09,Complete,371.81
9006,261,2024-08-17,Pending,419.55
9007,422,2024-03-04,Cancelled,155.99
9008,130,2023-03-28,Complete,166.05
9009,513,2024-02-23,Pending,163.23
9010,824,2024-05-04,Pending,312.52
9011,439,2023-03-21,Complete,103.17
9012,598,2024-05-31,Cancelled,226.42
9013,198,2024-08-05,Pending,103.46
9014,56,2024-01-15,Cancelled,408.92
9015,974,2024-09-29,Pending,138.81
9016,769,2024-01-15,Pending,325.6
9017,485,2023-08-08,Cancelled,454.36
9018,841,2025-01-13,Complete,152.83
9019,587,2024-03-05,Cancelled,325.75
9020,370,2023-09-13,Complete,318.48
9021,851,2024-06-15,Complete,190.98
9022,855,2024-04-15,Complete,180.61
9023,182,2023-11-13,Pending,491.28
9024,414,2023-11-18,Pending,410.76
9025,577,2023-10-22,Complete,148.41
9026,783,2024-05-17,Pending,481.01
9027,379,2024-06-13,Complete,438.72
9028,524,2023-10-27,Complete,317.4
9029,427,2023-09-10,Pending,164.07
9030,273,2023-02-08,Pending,395.72
9031,379,2023-06-11,Complete,139.62
9032,870,2025-01-13,Cancelled,355.03
9033,164,2025-01-02,Pending,441.52
9034,797,2024-07-31,Pending,463.43
9035,404,2023-08-19,Pending,365.45
9036,683,2023-06-05,Complete,182.27
9037,575,2023-10-30,Cancelled,355.4
9038,717,2023-06-14,Pending,81.1
9039,650,2024-05-14,Cancelled,284.69
9040,348,2024-05-26,Cancelled,139.92
9041,297,2024-03-26,Complete,441.17
9042,725,2023-09-30,Pending,257.05
9043,607,2023-04-01,Complete,162.95
9044,347,2023-07-01,Pending,59.26
9045,657,2024-11-07,Pending,434.44
9046,715,2024-04-29,Pending,476.43
9047,763,2024-09-11,Cancelled,282.59
9048,230,2023-12-27,Pending,150.3
9049,963,2023-02-24,Cancelled,157.58
9050,562,2023-11-26,Pending,260.1
9051,440,2025-01-06,Complete,341.0
9052,27,2023-10-03,Pending,396.7
9053,403,2024-04-23,Cancelled,278.43
9054,304,2023-05-25,Cancelled,245.79
9055,655,2023-08-08,Complete,315.64
9056,771,2024-04-26,Cancelled,397.92
9057,80,2023-03-08,Pending,66.17
9058,882,2023-07-02,Complete,343.43
9059,513,2024-07-30,Complete,68.72
9060,919,2024-09-04,Cancelled,334.77
9061,712,2024-02-17,Pending,62.42
9062,251,2024-05-30,Complete,258.61
9063,214,2023-06-09,Pending,82.78
9064,61,2023-06-19,Pending,351.74
9065,794,2023-04-16,Complete,472.63
9066,281,2023-08-26,Cancelled,314.5
9067,835,2023-12-28,Pending,480.28
9068,926,2024-12-14,Cancelled,29.17
9069,918,2023-02-28,Complete,205.57
9070,282,2023-01-23,Cancelled,119.84
9071,135,2023-11-07,Complete,489.94
9072,408,2024-06-16,Complete,304.23
9073,305,2023-06-05,Pending,210.49
9074,332,2024-11-19,Cancelled,153.43
9075,148,2023-05-07,Cancelled,297.51
9076,852,2024-03-08,Cancelled,98.93
9077,863,2023-05-19,Cancelled,162.34
9078,769,2023-10-04,Pending,118.46
9079,836,2024-12-15,Complete,306.97
9080,472,2024-08-17,Complete,379.06
9081,600,2024-06-24,Cancelled,322.69
9082,308,2023-06-19,Complete,123.31
9083,841,2023-11-29,Cancelled,145.89
9084,867,2023-04-18,Cancelled,58.36
9085,684,2023-01-26,Complete,107.13
9086,424,2024-03-10,Cancelled,457.3
9087,736,2024-10-09,Pending,292.24
9088,91,2023-06-16,Cancelled,216.8
9089,689,2024-06-28,Complete,217.61
9090,911,2023-04-26,Cancelled,127.61
9091,337,2024-08-30,Complete,308.04
9092,34,2024-08-26,Complete,478.85
9093,111,2023-02-20,Complete,187.95
9094,792,2023-11-08,Cancelled,33.22
9095,411,2023-10-18,Cancelled,138.51
9096,617,2023-08-10,Pending,371.06
9097,35,2024-03-22,Complete,113.45
9098,238,2023-02-01,Pending,486.59
9099,221,2024-12-07,Pending,460.47
9100,430,2024-01-20,Pending,335.26
9101,211,2024-12-26,Cancelled,151.34
9102,814,2023-07-16,Complete,155.09
9103,846,2023-09-15,Cancelled,281.84
9104,708,2023-07-17,Pending,62.53
9105,64,2024-08-10,Complete,435.19
9106,506,2023-10-22,Cancelled,123.92
9107,76,2024-08-20,Pending,456.18
9108,94,2024-06-08,Complete,212.22
9109,999,2023-03-07,Pending,297.6
9110,728,2024-01-27,Cancelled,338.2
9111,86,2024-06-19,Complete,42.83
9112,320,2023-06-19,Cancelled,451.5
9113,166,2024-06-29,Complete,92.25
9114,576,2024-03-06,Pending,429.54
9115,949,2023-05-03,Complete,214.02
9116,558,2023-07-31,Complete,379.04
9117,75,2023-04-21,Cancelled,309.07
9118,253,2023-12-11,Pending,89.3
9119,978,2024-10-31,Complete,143.75
9120,917,2023-08-13,Cancelled,468.58
9121,310,2024-03-20,Cancelled,145.34
9122,160,2023-11-24,Complete,120.57
9123,203,2023-05-10,Complete,224.22
9124,713,2023-08-28,Pending,291.43
9125,688,2023-12-13,Complete,253.12
9126,962,2024-04-19,Cancelled,67.85
9127,943,2023-03-24,Cancelled,203.44
9128,82,2024-03-24,Pending,397.86
9129,102,2023-03-14,Cancelled,444.2
9130,810,2024-11-15,Pending,75.68
9131,898,2024-10-19,Complete,395.69
9132,101,2023-06-26,Cancelled,347.29
9133,949,2024-06-12,Complete,498.25
9134,311,2024-02-08,Pending,341.12
9135,5,2024-12-08,Complete,485.91
9136,534,2023-02-17,Cancelled,405.44
9137,91,2024-07-27,Pending,64.17
9138,136,2023-12-15,Cancelled,240.5
9139,648,2023-01-23,Pending,172.21
9140,931,2024-06-11,Pending,468.27
9141,77,2024-02-13,Cancelled,122.3
9142,447,2024-02-19,Pending,427.58
9143,378,2024-06-24,Pending,202.67
9144,881,2025-01-14,Pending,110.01
9145,74,2024-03-19,Complete,285.97
9146,988,2024-03-08,Complete,38.0
9147,653,2024-10-15,Pending,164.8
9148,994,2024-01-13,Complete,335.66
9149,389,2024-08-04,Complete,395.58
9150,294,2024-12-10,Complete,139.76
9151,156,2023-12-09,Complete,187.21
9152,899,2023-02-19,Complete,56.54
9153,244,2023-03-13,Complete,461.64
9154,224,2024-05-23,Pending,44.67
9155,612,2024-11-05,Cancelled,228.0
9156,678,2023-08-29,Complete,206.5
9157,417,2023-05-28,Cancelled,141.57
9158,353,2023-08-05,Pending,100.27
9159,331,2023-07-22,Complete,383.68
9160,509,2023-02-23,Cancelled,169.71
9161,77,2024-12-20,Complete,86.69
9162,373,2024-04-19,Pending,253.55
9163,829,2023-06-29,Complete,468.43
9164,478,2023-05-06,Cancelled,280.55
9165,722,2023-02-06,Cancelled,152.44
9166,539,2023-06-28,Pending,224.44
9167,620,2023-11-13,Pending,263.21
9168,973,2024-05-13,Cancelled,126.03
9169,60,2023-08-02,Complete,197.24
9170,606,2023-02-16,Cancelled,356.36
9171,349,2024-03-27,Pending,236.68
9172,962,2025-01-21,Cancelled,460.17
9173,214,2023-09-28,Pending,194.75
9174,517,2024-08-11,Pending,445.53
9175,873,2024-07-11,Complete,235.16
9176,742,2023-05-09,Complete,238.73
9177,400,2023-02-08,Pending,83.97
9178,670,2024-03-27,Pending,214.44
9179,27,2023-06-28,Pending,203.74
9180,9,2024-06-10,Pending,30.83
9181,44,2024-02-01,Complete,161.15
9182,670,2023-04-21,Pending,73.39
9183,228,2024-02-24,Complete,493.68
9184,388,2023-07-14,Cancelled,331.18
9185,985,2023-08-13,Pending,433.35
9186,267,2023-02-12,Complete,397.98
9187,525,2023-12-22,Pending,393.45
9188,106,2023-08-30,Complete,21.65
9189,654,2024-02-21,Pending,216.41
9190,614,2024-02-28,Complete,342.71
9191,996,2023-06-29,Complete,253.21
9192,550,2023-02-21,Complete,23.7
9193,418,2023-09-20,Complete,112.24
9194,738,2025-01-15,Complete,78.42
9195,892,2023-10-01,Cancelled,97.44
9196,235,2024-08-21,Complete,285.06
9197,186,2024-08-21,Complete,286.91
9198,291,2023-04-28,Complete,277.3
9199,483,2024-01-18,Pending,435.84
9200,539,2023-10-10,Complete,191.8
9201,621,2024-11-01,Cancelled,305.84
9202,33,2024-02-24,Complete,151.0
9203,40,2024-06-23,Cancelled,380.63
9204,275,2024-02-04,Pending,310.56
9205,119,2025-01-21,Complete,199.05
9206,801,2023-04-02,Complete,358.17
9207,959,2024-12-23,Complete,186.57
9208,31,2023-08-14,Pending,113.24
9209,991,2024-02-29,Pending,465.27
9210,169,2024-06-17,Cancelled,274.69
9211,135,2023-08-28,Complete,399.94
9212,448,2024-05-15,Pending,76.48
9213,718,2023-07-29,Cancelled,192.5
9214,502,2024-10-26,Cancelled,490.66
9215,614,2023-05-26,Pending,271.61
9216,30,2023-05-26,Complete,464.78
9217,18,2024-02-18,Complete,31.39
9218,308,2024-12-31,Complete,318.59
9219,932,2023-07-26,Cancelled,472.75
9220,249,2024-09-09,Pending,57.06
9221,341,2023-01-28,Complete,397.59
9222,523,2023-11-15,Complete,466.32
9223,269,2024-12-23,Pending,245.37
9224,420,2023-03-31,Pending,158.16
9225,905,2024-06-14,Cancelled,81.87
9226,38,2024-09-29,Complete,60.8
9227,523,2024-06-16,Cancelled,286.62
9228,625,2024-01-11,Complete,30.83
9229,228,2023-05-03,Pending,258.91
9230,935,2023-10-13,Cancelled,328.39
9231,992,2024-09-11,Complete,343.37
9232,233,2024-02-24,Pending,287.99
9233,792,2024-08-29,Complete,340.46
9234,100,2024-11-20,Complete,415.48
9235,636,2024-12-29,Cancelled,454.35
9236,456,2023-11-15,Pending,466.96
9237,926,2024-08-24,Complete,414.57
9238,413,2024-11-18,Cancelled,296.34
9239,327,2023-08-07,Pending,285.22
9240,981,2023-02-09,Pending,459.18
9241,804,2023-03-14,Pending,304.33
9242,314,2024-05-24,Cancelled,388.71
9243,558,2024-09-05,Pending,109.55
9244,917,2023-05-16,Cancelled,20.32
9245,430,2024-05-01,Cancelled,483.08
9246,581,2024-06-19,Cancelled,43.44
9247,306,2025-01-15,Pending,449.05
9248,533,2024-09-22,Cancelled,404.48
9249,440,2023-04-08,Complete,201.09
